Country Name,Country Code,Indicator Name,Indicator Code,_1960,_1961,_1962,_1963,_1964,_1965,_1966,_1967,_1968,_1969,_1970,_1971,_1972,_1973,_1974,_1975,_1976,_1977,_1978,_1979,_1980,_1981,_1982,_1983,_1984,_1985,_1986,_1987,_1988,_1989,_1990,_1991,_1992,_1993,_1994,_1995,_1996,_1997,_1998,_1999,_2000,_2001,_2002,_2003,_2004,_2005,_2006,_2007,_2008,_2009,_2010,_2011,_2012,_2013,_2014
Croatia,HRV,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.47958508,16.56414271,16.70411144,15.47469678,18.05539724,17.89564467,17.07688177,17.52466543,20.30731622,15.88965092,18.30773329,19.2702216,16.34789453,19.27683445,16.00345398,16.32074749,14.77211174,16.1498605,13.34793835,15.10097233,13.66585564,16.28424048,17.81365052,13.93848139,13.12890741
Haiti,HTI,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0,0,0,0,0,0,0,0,0,0,0,28.04878049,21.69811321,18.85245902,23.8410596,23.73737374,29.29292929,22.48803828,23.67346939,28.92857143,25.79617834,25.2688172,26.41025641,27.00729927,26.77725118,26.75736961,20.76749436,29.14979757,31.40186916,32,30.65326633,30.98290598,30.26004728,41.48351648,49.46619217,52.72727273,55.8677686,44.1322314,54.4494721,53.29512894,44.60694698,48.98989899,51.00548446,52.14953271,53.19926874,38.30935252,38.24561404,48.29059829,52.88065844,51.17891817,58.43270869,66.48992577,57,56.77725118,60.11616651
Hungary,HUN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0,0,0,0,0,8.481703498,8.464716297,8.398718975,9.448878753,9.645319497,10.40434603,10.65759637,10.45763646,10.79748342,10.27653411,9.530089879,8.870748299,8.939406888,8.593352386,9.78832742,9.909532585,12.13580247,12.84359233,12.89259403,13.15439304,13.39752202,13.66875713,13.50297489,14.43231964,14.00561171,14.19327613,12.9192671,8.966387881,13.24016406,12.68984037,13.96025633,13.33428327,13.37966494,13.21860715,12.93085219,13.75351652,12.84086228,12.16638549,12.41763069,11.8072861,11.02192639,11.05440754,9.907407407,9.713928795,10.03676061,10.1709882,10.50556651,10.63663924,12.09150327,12.35370169
IBRD only,IBD,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,9.592796835,9.188391819,8.976466961,9.224415991,9.25601119,9.251318246,8.889350924,8.338556902,8.338808147,8.339971089,8.808871851,9.857410389,9.924499267,10.00367909,10.06591792,10.06174542,10.22616802,10.14860258,10.30989703,10.29397637,10.48105013,10.53873381,10.83015223,10.75887485,10.73023646,10.97302513,10.89559906,11.36919883,11.06572989,11.38174954,10.05209485,10.51374903,10.71631097,11.33847617,11.4711591,11.83099415,12.20699013,12.28583001,12.65493547,13.16263458,13.32111753,13.369973,13.06800937,12.59093742,12.3060227,12.19222119,11.63481154,11.26284233,11.04488509,11.01416318,10.45652391,10.03517454,10.06806518,9.962052229,10.03393896
IDA & IBRD total,IBT,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,9.592796835,9.188391819,8.976466961,9.224415991,9.25601119,9.251318246,8.889350924,8.338556902,8.338808147,8.339971089,8.808871851,10.0909236,10.12256274,10.16496675,10.17311838,10.21855818,10.42476431,10.33500177,10.49705354,10.60488112,10.84834841,10.99137369,11.12113503,11.09742217,11.15593617,11.29816024,11.16962763,11.67128249,11.46386909,11.71110663,10.32305111,10.7881354,11.0389445,11.59749346,11.79126808,12.15985127,12.55616487,12.66181449,13.088854,13.51946569,13.66457476,13.75372249,13.46357734,12.938456,12.64915449,12.50952797,11.94988841,11.49714249,11.32585178,11.27785724,10.66324717,10.2557626,10.27941459,10.18244916,10.26734461
IDA total,IDA,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0,0,0,0,0,0,0,0,0,0,0,14.75490518,13.89333944,13.21068929,12.10301232,13.05720931,14.0057841,13.69215897,14.08898117,16.31559876,17.92965443,19.58021727,16.58517478,17.70934986,19.84236954,17.72245616,16.58928957,17.69712624,19.10351304,18.03197195,15.32585746,15.87820268,17.00915843,16.48677268,17.78318046,18.32778706,19.20696397,19.91154396,21.43198827,20.31605515,20.24252796,20.99030485,20.9215635,19.81450438,19.42699769,18.8798106,18.4832255,16.70134963,17.83245509,17.36857282,15.57408534,15.72961458,15.66374296,15.92207895,16.36527625
IDA blend,IDB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0,0,0,0,0,0,0,0,0,0,0,17.57624398,17.09786971,16.27207611,14.90351932,16.47080176,18.04374498,17.37653197,17.02013628,20.69419746,24.14611323,27.6266168,21.25155432,21.59425377,25.93659942,21.22506792,19.93588374,20.88066541,20.96321139,19.32267713,16.1211541,16.3633599,18.53755429,16.80147459,18.15353172,18.71507967,19.58907944,20.47732219,23.47681932,22.40875091,20.56490684,21.60396456,22.31337564,20.75373921,20.23204654,19.30250982,19.26177013,15.24020972,15.70807736,14.96020963,14.51266242,13.81568022,13.96885534,14.44526933,14.93039454
Indonesia,IDN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0,0,0,0,0,0,0,0,0,0,0,3.644646925,3.655483225,17.08860759,7.069555302,6.254180602,3.68627451,3.680981595,9.02424119,10.15965167,9.250866436,8.318810271,10.24404086,13.75722543,15.28409925,6.660519223,20.54134413,22.01088139,17.00329352,11.58175783,9.743778125,12.02731655,12.11427746,10.52202643,9.363682386,12.29368337,12.27482133,9.957522076,12.71175581,13.30966653,11.51352799,12.86270172,16.14441354,16.3692531,11.85223405,11.16373531,11.07370446,10.7202904,10.10808566,9.598530369,9.39825042,9.089669987,8.922161676,9.58290899,9.401165546
IDA only,IDX,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0,0,0,0,0,0,0,0,0,0,0,12.03787196,11.12651277,10.43094032,9.840290688,10.02658717,10.49573404,10.66635663,11.55589374,12.2995137,12.62163628,12.61134805,12.49524775,14.00108256,13.67785818,14.24487632,13.17259437,14.13362069,16.91357777,16.50246775,14.23533077,15.22155909,14.81395142,16.04434774,17.27252652,17.80367055,18.71368387,19.16960799,18.85023748,17.9000422,19.89705097,20.33383488,19.37471039,18.77206437,18.55377907,18.43631963,17.68985058,18.09428121,19.77329281,19.49685535,16.49702495,17.35752626,17.09031864,17.22196948,17.62697635
Isle of Man,IMN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,IND,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0,0,0,0,0,0,0,0,0,0,0,16.36237648,17.3435816,17.76471235,17.41829469,16.90524405,17.20023009,16.71114346,17.57938418,17.79455952,17.71047015,17.82588982,18.12456708,18.22304123,18.16023877,18.37537483,18.27808855,19.03229586,18.21627374,19.59399304,19.30810434,19.24411757,18.25873937,18.0163228,17.80084081,18.73271019,20.56402374,20.71579384,22.13077493,25.68169742,27.22068922,28.24195685,26.68001088,26.74018226,25.66334937,25.16558235,23.65556796,22.76850708,21.25537069,21.12673907,19.86255074,19.39441768,18.89775068,18.49419624,19.33040732
Not classified,INX,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,IRL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,13.08576481,13.41214839,12.44935543,13.12714777,11.73514632,11.56868057,10.6866417,10.73717949,10.15833847,10.38936372,10.58539112,10.12055838,10.43692844,10.60152422,10.4442406,10.54381066,10.95329803,10.77485866,10.48102841,10.47932331,10.35396555,10.88422452,11.31054131,10.78449555,10.04805981,9.087811941,8.710489965,7.728244517,8.894920512,8.866558298,8.967601377,9.189551239,8.910012674,8.84884513,8.818635607,8.594637582,8.641649049,8.41078775,9.186703707,8.486101539,8.532927808,7.741961676,7.913698024,8.189533808,8.074558794,7.99578553,7.803510842,7.799762991,7.429450314,7.514843694,7.534781374,7.554115741,7.44998342,7.953079179,7.920024799
"Iran, Islamic Rep.",IRN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0,0,0,0,0,0,0,0,0,0,0,0.962368908,0.669946614,1.968080708,4.384148518,4.420382166,4.390272081,5.694268858,7.245427521,5.554794833,7.059874888,10.02569662,11.74164259,9.84579963,10.90615948,9.520652728,10.09838589,10.49851722,10.55462185,10.52511762,10.26699604,10.54174594,8.831323898,12.47965986,14.09902538,14.20435156,11.92292031,13.64189638,14.06479548,14.91050501,15.82364525,15.8504828,16.86967372,16.75678135,17.18927857,18.15843852,18.54506389,18.97875344,17.53647509,15.60599901,14.19219691,14.54101611,14.47010335,14.49850248,12.60337425
Iraq,IRQ,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0,0,0,0,0,0,0,0,0,0,0,5,5,5.001420858,5.006485084,5.007789895,5.000954381,4.996857322,5.00319081,5,4.998682245,4.623636027,4.9985363,4.99845536,5.000256951,5.001668812,4.998429578,5.233229676,5.117270789,5.029337804,5,5.766458433,4.679841897,4.441064639,4.114285714,3.819386074,4.773476249,3.886087214,5.768298594,7.613344739,8.589341693,6.871104772,6.868853911,5.882145378,6.121690664,30,28.2677468,40.93329723,48.85599653,48.68285465,35.90005725,38.50620559,43.02012256,39.85656088,50.63156652
Iceland,ISL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,16.6969147,14.75953566,14.97584541,15.70121951,14.68428781,15.63421829,15.92920354,17.8470255,17.28395062,15.44359255,11.08870968,10.980876,10.81382386,9.439655172,9.382924768,10.03013345,10.08574929,10.41033435,9.272257111,9.543147208,9.139447236,9.529590288,9.633911368,9.352142111,8.222278099,8.564102564,9.261059796,10.83135392,8.798570791,8.463742561,8.758314856,8.611481976,7.545094589,6.621535858,5.020920502,6.585023088,8.881514737,7.98424633,6.973411877,5.370061213,4.112441437,4.394373211,4.693441065,5.764705882,4.430012757,4.386368869,4.159113797,4.132921433,3.497904901,3.017702269,4.097543819,2.922549532,2.769388569,2.064473394,2.747889422
Israel,ISR,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0,0,0,0,0,0,0,0,0,0,0,7.618798272,6.805850436,5.458715596,6.355099367,5.735172982,6.292828878,6.670867843,5.027791814,5.677066581,4.18413415,5.101333128,4.735723187,3.566701498,2.993521991,2.455935718,6.349008357,5.125304067,4.82120711,4.576345768,4.694229113,4.959561216,4.474228444,4.170670767,3.690543203,3.539852095,3.550459562,5.41025641,5.669872217,3.442560245,3.370760179,3.051125117,3.054945055,3.054781999,2.929418981,2.857907082,2.71964872,2.652810827,2.09641767,3.201352531,2.75810278,2.748035322,2.755424345,4.186099605,2.857941559
Italy,ITA,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,12.79871406,13.01666252,12.30192537,10.89741785,10.09947445,9.572123883,9.186504385,9.524007483,8.775227447,8.521877167,8.429473973,8.160910265,7.938369158,8.22215737,7.713397668,8.658370948,8.416211839,8.453060779,8.560585493,8.601724032,9.050328657,9.111838797,7.951558083,9.254395949,9.247032889,9.583125271,8.948886948,8.676093841,9.047785141,8.293460155,7.581152913,7.831576249,7.512529865,8.032037134,7.460872606,7.394550142,7.070652219,7.190780614,7.30046717,7.163217681,7.113776714,7.118950768,7.127826701,7.296753505,7.055315322,6.948524458,6.475977523,6.805484359,6.520650534,7.05845631,6.884825603,6.934355126,7.063619668,7.358922437,6.993844295
Jamaica,JAM,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0,0,0,0,0,0,0,0,0,0,0,7.398568019,7.422068283,9.967992684,8.453788874,13.27596804,11.26099707,9.383995394,11.15448968,13.4991119,14.6778043,15.73634204,12.79187817,14.47435246,16.7781155,17.11491443,16.84088269,17.6819407,19.87984708,22.73987798,14.56468674,18.04050871,10.97774444,0,10.84816754,10.84234002,10.81483935,10.80735412,9.907407407,9.819942503,8.522555253,8.473557692,8.912604557,8.67618248,10.12886241,11.50633252,12.57861635,11.0406938,23.77804014,22.30559345,20.87962963,22.01099404,25.94173782,27.47307789,26.74587779
Jordan,JOR,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0,0,0,0,0,0,0,0,0,0,0,11.30434783,10.43165468,10.79365079,12.28571429,12.53071253,13.17365269,19.30116473,18.46590909,16.66666667,18.69158879,16.16814875,15.74074074,13.24296142,13.42163355,12.58517034,13.43485618,13.74067699,14.80232914,14.65190795,8.466190214,9.049409237,8.729081863,8.905692081,8.589440504,9.401709402,9.805216243,10.16922095,10.30392884,11.0577602,10.96949153,12.00158961,12.30939498,14.08556417,12.21144195,13.37269526,13.66906475,14.37581724,14.07717878,14.18161435,13.46010692,14.66511914,10.6109906,10.35741181,10.74643249
Japan,JPN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,11.08225108,10.44663134,10.04273504,9.001687816,8.69710654,8.604056943,8.052129393,7.343589744,7.060121346,6.580829757,6.567080045,6.417341342,6.556260277,6.045721088,4.826074017,5.215514873,5.064971439,5.020297674,4.623035936,4.474664298,4.434694366,4.119074372,4.291757241,4.309626427,3.791195895,4.288235391,4.333009489,4.277353365,3.973079725,4.01973075,4.671786485,4.743648515,4.723932395,4.66577603,4.562796559,4.55453348,4.366641251,4.562151664,4.579606748,4.441248269,4.314800587,4.232281811,4.543576959,4.605635627,4.402212007,4.266999597,4.247144552,4.224745209,4.459505726,4.523998731,4.135645016,4.359112541,4.092626383,4.484670596,4.307817227
Kazakhstan,KAZ,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.363805949,10.07629326,10.70240989,11.97510459,14.40275916,15.21579334,15.20376707,15.45576923,17.32424458,17.09124595,13.96422726,11.38294317,10.04250797,9.720351987,10.21435507,10.2377408,9.281717069,9.387973576,8.856299874,8.222589252,8.025796772,7.353382764,7.694711098,10.83949324,6.740396695
Kenya,KEN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0,0,0,0,0,0,0,0,0,0,0,15.38461538,14.91646778,15.20532741,14.35845214,11.77552898,13.29163409,6.785137318,13.42592593,13.09453905,14.60122699,13.47368421,14.5194274,14.26491994,13.16287879,13.33907057,13.49174386,12.94076164,16.0472973,14.69638243,15.02318393,14.76412347,14.87314086,15.65265487,15.54220158,18.33292593,17.87134503,21.10888444,20.46340407,21.65274328,21.6425362,20.9348693,22.65003227,20.87845969,18.0294282,18.9836348,17.58521822,16.39141843,16.06382979,15.76383764,15.95888558,17.13733075,18.45230807,17.98107256,17.55238712
Kyrgyz Republic,KGZ,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.934909738,6.761226307,7.977373269,15.57670479,16.41323451,24.20021001,29.02282408,28.81344067,30.67041349,25.5960382,25.39012792,34.19916587,37.14141922,29.38449469,30.21596988,34.48391646,32.10080562,30.90357384,31.30036475,24.88495895,24.09090909,22.35783085,22.15849156,20.27692527,23.73044194
Cambodia,KHM,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.27272727,12.35059761,13.83647799,18.46965699,11.13861386,11.16071429,11.00196464,13.5989011,14.94102228,12.7607362,11.09958506,12.04410517,14.4772118,11.06612686,14.0600316,28.6,27.9245283,18.27057183,28.06524184,23.41606793
Kiribati,KIR,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Kitts and Nevis,KNA,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Korea, Rep.",KOR,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0,0,0,0,0,0,0,0,0,0,0,7.779886148,2.762057606,8.654300169,5.423225423,12.02286282,10.37764416,9.715274382,8.543319581,7.16011236,6.466339053,6.406844579,6.261305134,6.804503582,6.116190901,5.72689503,4.535566163,4.136631266,4.201182027,5.076044613,3.447817711,2.414021456,2.033696666,5.727269549,4.619074701,4.885750722,5.184472249,4.927649765,5.810181007,4.273417206,4.315382323,3.910887406,4.215837285,3.214536512,3.489793024,3.539293688,3.626171477,3.602916143,3.628000432,3.712838406,3.630631465,3.351581473,3.256895854,3.404221301,3.346975265
Kuwait,KWT,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0,0,0,0,0,0,0,0,0,0,0,8.006099886,7.985370314,7.99780882,8,8.004314995,8.00849093,7.993991989,8.005155377,7.996750232,8.001773246,7.998002996,8.000683819,8.000640051,8.003454729,7.997664915,7.499261884,7.450806987,7.301392928,7.047664216,6.748931104,6.400742115,5.999407758,5.401922886,8.113323393,11.00151745,10.99901865,11.0013471,10.99919957,10.99885989,11.00145407,11.00032071,11.00049502,10.99944726,10.99961218,11.35729638,11.42058941,12.20642832,12.58768285,12.43047204,12.08683301,12.32573925,14.19359987,12.13144862,11.66103776
Latin America & Caribbean (excluding high income),LAC,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0,0,0,0,0,0,0,0,0,0,0,12.15435305,12.06179282,11.90902557,11.72407637,11.84838564,11.86682871,11.95972041,11.89629216,12.12265272,12.34868177,12.06216059,12.69632923,12.21871327,11.7762941,12.39496982,12.95003951,13.64963155,13.66062852,14.68468863,14.26578072,14.6882356,14.65423182,15.27418253,15.58653834,15.80101579,15.9651368,16.0497508,15.40911861,15.66131374,15.40196009,15.12852913,15.25444645,14.31450419,15.31054457,15.30846262,15.48241586,15.30988752,15.18169315,15.4730984,15.2844947,14.79420492,14.87083658,14.76135749,14.2903733
Lao PDR,LAO,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,LBN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0,0,0,0,0,0,0,0,0,0,0,10.03636364,10.03236246,9.994416527,10.02531646,10,10,10,10.2173913,10.6,10.24709302,10.16666667,10.09090909,10.11111111,10.07894737,10.1010101,10.07194245,10.08695652,10,10,6.666666667,6.666666667,10.60726598,11.59678858,15.00771605,15.83033516,16.46805456,16.06576629,13.28347929,13.55406622,14.31524548,14.04622557,13.14477304,12.57251848,12.64172336,12.86165816,13.27901534,13.14499377,12.60611524,12.99106819,11.8953666,11.41460434,9.25401322,9.441299251,10.46680036
Liberia,LBR,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Libya,LBY,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0,0,0,0,0,0,0,0,0,0,0,21.65354331,21.79261863,21.53443766,21.57856626,21.5815486,21.57293497,21.53194493,21.52839726,21.56626506,24.875,30,34.56878118,38.62887278,42.24965706,45.48273432,38.69787857,23.15541601,19.52280353,19.91844804,31.2026748,27.98279159,24.22158193,24.16894454,24.39045256,23.2413491,25.50885322,26.8858954,19.44115908,20.28874853,23.18017553,23.79119856,12.5377902,12.53761284,12.53513487,12.53528582,9.945867335,13.51681025,33.11937487,36.44355184,35.75465323,31.5281357,59.03428155,61.48023106,69.69600594
St. Lucia,LCA,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latin America & Caribbean,LCN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0,0,0,0,0,0,0,0,0,0,0,11.83744398,11.93686251,11.98877943,11.75263083,12.02362949,12.06573645,12.16117378,11.94367808,12.05661345,12.49475022,11.65747105,12.86485078,12.48481749,11.78726984,12.56935593,13.3166116,14.01851848,13.96352209,14.82867521,14.53446139,15.04965358,14.87023661,15.44282817,15.82678304,16.10119215,16.16401799,16.20513679,15.81455006,15.92066195,15.86433507,15.72186059,15.73322814,14.94215378,16.01134868,16.07676848,16.14434884,15.99917048,15.86926183,16.22966378,15.25894666,14.81608458,14.78057579,14.7508885,15.61866728
Least developed countries: UN classification,LDC,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0,0,0,0,0,0,0,0,0,0,0,15.37350789,13.18664291,12.9039254,12.00544089,11.8946953,11.56535198,11.23091603,12.23090569,13.33848391,13.34445371,13.43528817,13.5693567,14.16290814,14.00540521,15.13284692,14.06013775,16.27129058,17.51326023,17.1188732,18.74148249,19.59215425,18.20517164,15.86595728,15.65449269,15.50193654,15.83935018,15.64855851,14.28146562,13.90418901,15.01371303,15.36358831,14.38777253,14.29713693,14.83087814,14.44784889,13.56698048,13.88239241,17.19947035,16.44750665,15.00288705,16.30629945,15.9763146,16.30609078,15.96602216
Low income,LIC,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0,0,0,0,0,0,0,0,0,0,0,9.987007362,9.318207687,9.207833967,8.851720811,8.732196345,8.842929977,8.992410223,9.62961013,9.926886259,9.865546624,10.21581073,10.00586408,10.14286313,9.711189113,9.939898289,9.964576352,9.896258305,11.22207146,11.32203863,13.20084187,13.08368007,15.03628395,14.37184828,16.60345482,16.09320954,17.16073067,18.10258298,17.80494245,16.57310611,18.16134102,18.01225523,16.8131829,16.54424543,16.73486177,15.7138984,15.96362431,17.48526162,18.5109326,19.47609368,15.7243802,16.89207908,15.83634385,15.72204146,16.89800296
Liechtenstein,LIE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sri Lanka,LKA,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0,0,0,0,0,0,0,0,0,0,0,18.33333333,16.08040201,14.54898157,16.12604263,15.05657093,15.39101498,17.32711733,14.94584838,13.57377049,14.56834532,18.00213675,17.57018393,14.33301798,16.5855816,15.86850649,15.42232278,15.58921315,14.86245088,17.17984605,16.6984127,18.12259402,16.77966102,17.76828349,17.64303624,18.03415244,17.08609272,17.49271137,18.59933134,20.61772316,20.95945174,18.89101902,18.47043883,18.71435977,16.57559199,16.13041613,16.43157895,15.76608423,14.83258371,14.33006209,13.76724377,12.13758792,10.01596504,9.989187391,11.44370436
Lower middle income,LMC,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0,0,0,0,0,0,0,0,0,0,0,13.89495693,14.21472322,14.15418578,13.85505443,13.93466044,14.28884595,14.06364161,14.65050388,14.98608453,15.14957298,16.55598696,15.78857731,16.10336585,17.29730028,17.14089281,16.59136231,17.63309114,17.12564779,17.14843379,13.30221845,13.85976276,14.12463612,14.5746004,15.13434236,15.75765157,16.95103864,17.41149823,18.58076046,20.12864031,20.86563298,21.53434577,21.10124973,20.61413176,19.61283977,19.05952104,18.40421813,17.57943138,16.87510297,16.56020239,15.7088391,15.35713942,15.28179602,15.18872003,15.44550801
Low & middle income,LMY,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,9.911190053,9.398870807,9.241573034,10.59502887,10.26735565,10.05451242,10.50261214,10.96441797,11.49077278,10.69150293,10.05450539,10.5334614,10.48793717,10.50152707,10.45489369,10.47025797,10.61779092,10.59045538,10.8369093,10.95828106,11.13859167,11.4521556,11.42245517,11.39269664,11.44632712,11.54897393,11.37250983,11.84151198,11.64391795,11.95249858,10.28494872,10.64420192,10.91741393,11.46710813,11.66081815,12.0076605,12.45149899,12.59736246,13.03089048,13.52137469,13.64578742,13.72277219,13.43439065,12.91663674,12.56689379,12.41411317,11.85933888,11.3721026,11.21248819,11.13321356,10.63266159,10.22591572,10.25492177,10.15457183,10.0831144
Lesotho,LSO,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Late-demographic dividend,LTE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,9.933011372,9.559156845,9.291989664,9.474905572,9.425807318,9.436195618,8.947307737,8.354205524,8.232481208,8.322496749,8.849866101,9.110291469,9.221000894,9.146959183,9.168533933,9.110893165,9.358406461,9.193597178,9.219376267,9.327918392,9.343347797,9.215932924,9.228169294,9.041110184,9.092141034,9.081640359,9.117660116,9.487145513,9.323111086,9.366586466,8.838202695,9.21989496,9.393329464,10.08959256,10.10394009,10.55294627,10.61654617,10.45799434,10.52028515,10.50112509,10.35575408,10.26297798,10.13375344,9.659499666,9.500266845,9.51083081,8.998311243,8.587338789,8.470486448,8.318395972,8.089531153,7.707835374,7.684004315,7.53412952,7.231428499
Lithuania,LTU,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.463826791,5.837278207,9.089928833,15.817425,20.3075346,14.85207101,10.94760175,11.01612455,8.855593774,10.16120406,11.51874831,9.859351065,8.245634324,7.504780115,6.84193686,8.525841138,9.017140018,8.299925761,7.616117656,6.617496415,19.80376452,20.53697598,19.49657761,20.69292833,21.97950378
Luxembourg,LUX,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,3.073770492,2.486910995,3.082191781,3.616236162,4.037685061,3.760913365,4.717655468,4.694167852,4.708362614,4.930555556,5.969049374,5.476369092,5.409356725,6.31276901,8.45410628,7.115749526,6.295620438,6.073943662,5.882352941,5.100182149,2.723311547,9.615384615,13.83763838,13.40425532,9.851301115,7.707129094,4.081632653,5.363321799,16.07142857,14.87341772,14.42307692,15.54921541,16.06060606,14.45603577,16.63778163,27.92607803,22.72727273,24.13793103,39.07103825,35,9.71563981,4.728950404,1.46011396,1.470060954,1.153163808,3.464755078,3.230376877,3.561387067,4.292002935,3.680203046,3.777089783,4.566037736,4.388828437,6.54407788,6.299212598
